-----Strength-----
Date,Time,Exercise,# of Reps,Weight,Notes
"1/24/25","12:53","Back Extentions","20","0",""
"1/24/25","12:53","Back Extentions","20","0"
"1/24/25","12:53","Back Extentions","20","0"
"1/24/25","12:53","Snatch Dumbbell","10","25","Total reps"
"1/24/25","12:53","Snatch Dumbbell","10","55"
"1/24/25","12:53","Snatch Dumbbell","6","65"
"1/24/25","12:53","Snatch Dumbbell","4","75"
"1/24/25","12:53","Snatch Dumbbell","2","85"
"1/24/25","12:34","Rows Dumbbell","10","60",""
"1/24/25","12:34","Rows Dumbbell","10","80"
"1/24/25","12:34","Rows Dumbbell","10","80"
"1/24/25","12:34","Rows Dumbbell","10","100"
"1/24/25","12:14","Rows Bent Barbell","10","45","Toast after sandbags"
"1/24/25","12:14","Rows Bent Barbell","10","95"
"1/24/25","12:14","Rows Bent Barbell","10","135"
"1/24/25","12:14","Rows Bent Barbell","10","135"
"1/24/25","12:14","Rows Bent Barbell","10","135"
"1/24/25","12:14","Rows Bent Barbell","10","155"
"1/24/25","12:14","Rows Bent Barbell","10","155"
"1/24/25","12:00","Sandbag Over Shoulder","2","150","15 sec interval"
"1/24/25","12:00","Sandbag Over Shoulder","26","150"
"1/24/25","11:53","Sandbag To Height","1","150",""
"1/24/25","11:53","Sandbag To Height","3","150"
"1/24/25","11:53","Sandbag To Height","3","150"
"1/23/25","14:35","Chin-Ups","5","0",""
"1/23/25","14:35","Chin-Ups","12","0"
"1/23/25","14:35","Chin-Ups","12","0"
"1/23/25","14:35","Chin-Ups","12","0"
"1/23/25","14:26","Dips","8","0",""
"1/23/25","14:26","Dips","10","0"
"1/23/25","14:26","Dips","12","0"
"1/23/25","14:14","Press Bench Dumbbell","6","60",""
"1/23/25","14:14","Press Bench Dumbbell","12","60"
"1/23/25","14:14","Press Bench Dumbbell","12","60"
"1/23/25","14:14","Press Bench Dumbbell","15","60"
"1/23/25","14:01","Push Press","10","45","From rack. Failed one rep on each 190 set but then went on to complete reps. xooo, xooo, oxoo."
"1/23/25","14:01","Push Press","8","45"
"1/23/25","14:01","Push Press","8","65"
"1/23/25","14:01","Push Press","6","95"
"1/23/25","14:01","Push Press","5","115"
"1/23/25","14:01","Push Press","3","135"
"1/23/25","14:01","Push Press","3","155"
"1/23/25","14:01","Push Press","3","170"
"1/23/25","14:01","Push Press","3","190"
"1/23/25","14:01","Push Press","3","190"
"1/23/25","14:01","Push Press","3","190"
"1/21/25","15:16","Deadlift Single arm farmers handle","5","100",""
"1/21/25","15:16","Deadlift Single arm farmers handle","5","110"
"1/21/25","15:16","Deadlift Single arm farmers handle","5","110"
"1/21/25","15:16","Deadlift Single arm farmers handle","5","110"
"1/21/25","14:28","Deadlift","5","135","370 was hard"
"1/21/25","14:28","Deadlift","5","135"
"1/21/25","14:28","Deadlift","4","185"
"1/21/25","14:28","Deadlift","4","225"
"1/21/25","14:28","Deadlift","4","285"
"1/21/25","14:28","Deadlift","4","285"
"1/21/25","14:28","Deadlift","4","285"
"1/21/25","14:28","Deadlift","4","285"
"1/21/25","14:28","Deadlift","2","330"
"1/21/25","14:28","Deadlift","2","370"
"1/21/25","14:28","Deadlift","10","285"
"1/21/25","14:03","Squat","10","45",""
"1/21/25","14:03","Squat","10","45"
"1/21/25","14:03","Squat","10","95"
"1/21/25","14:03","Squat","10","135"
"1/21/25","14:03","Squat","6","185"
"1/21/25","14:03","Squat","5","225"
"1/21/25","14:03","Squat","5","225"
"1/21/25","14:03","Squat","5","225"
"1/20/25","12:06","Chest Flye Dumbbell","10","15",""
"1/20/25","12:06","Chest Flye Dumbbell","10","15"
"1/20/25","12:06","Chest Flye Dumbbell","10","15"
"1/20/25","12:06","Chest Flye Dumbbell","10","15"
"1/20/25","11:53","Sit-ups","20","0","30 sec overhead hold (25 lb dumbbells) between"
"1/20/25","11:53","Sit-ups","20","0"
"1/20/25","11:53","Sit-ups","20","0"
"1/20/25","11:53","Sit-ups","20","0"
"1/20/25","11:53","Sit-ups","20","0"
"1/20/25","11:29","Push Press","6","72",""
"1/20/25","11:29","Push Press","6","72"
"1/20/25","11:29","Push Press","6","92"
"1/20/25","11:29","Push Press","6","112"
"1/20/25","11:29","Push Press","6","132"
"1/20/25","11:29","Push Press","6","142"
"1/20/25","11:29","Push Press","6","142"
"1/20/25","11:00","Press Bench Barbell","20","22",""
"1/20/25","11:00","Press Bench Barbell","10","72"
"1/20/25","11:00","Press Bench Barbell","10","72"
"1/20/25","11:00","Press Bench Barbell","10","112"
"1/20/25","11:00","Press Bench Barbell","10","132"
"1/20/25","11:00","Press Bench Barbell","10","152"
"1/20/25","11:00","Press Bench Barbell","10","172"
"1/20/25","11:00","Press Bench Barbell","5","182"
"1/20/25","11:00","Press Bench Barbell","2","192"
"1/20/25","11:00","Press Bench Barbell","10","132"
"1/17/25","14:14","Snatch Dumbbell","10","25","Total reps"
"1/17/25","14:14","Snatch Dumbbell","10","60"
"1/17/25","14:14","Snatch Dumbbell","10","60"
"1/17/25","14:11","Back Extentions","15","0",""
"1/17/25","14:11","Back Extentions","17","0"
"1/17/25","14:11","Back Extentions","20","0"
"1/17/25","14:11","Back Extentions","20","0"
"1/17/25","13:57","Rows Dumbbell","10","60",""
"1/17/25","13:57","Rows Dumbbell","10","80"
"1/17/25","13:57","Rows Dumbbell","10","80"
"1/17/25","13:57","Rows Dumbbell","10","80"
"1/17/25","13:44","Rows Bent Barbell","10","95","After sand bags. Don't really have anything super heavy in me."
"1/17/25","13:44","Rows Bent Barbell","10","135"
"1/17/25","13:44","Rows Bent Barbell","10","135"
"1/17/25","13:44","Rows Bent Barbell","10","155"
"1/17/25","13:44","Rows Bent Barbell","10","155"
"1/17/25","13:44","Rows Bent Barbell","10","155"
"1/17/25","13:31","Sandbag Over Shoulder","2","150","15 sec interval"
"1/17/25","13:31","Sandbag Over Shoulder","21","150"
"1/17/25","13:27","Sandbag To Height","3","150",""
"1/17/25","13:27","Sandbag To Height","3","150"
"1/16/25","14:24","Chin-Ups","5","0",""
"1/16/25","14:24","Chin-Ups","10","0"
"1/16/25","14:24","Chin-Ups","10","0"
"1/16/25","14:24","Chin-Ups","10","0"
"1/16/25","14:13","Dips","8","0",""
"1/16/25","14:13","Dips","10","0"
"1/16/25","14:13","Dips","12","0"
"1/16/25","14:00","Press Bench Dumbbell","6","55",""
"1/16/25","14:00","Press Bench Dumbbell","12","60"
"1/16/25","14:00","Press Bench Dumbbell","13","60"
"1/16/25","14:00","Press Bench Dumbbell","12","60"
"1/16/25","13:56","Push Press","10","45","From rack"
"1/16/25","13:56","Push Press","8","45"
"1/16/25","13:56","Push Press","8","65"
"1/16/25","13:56","Push Press","6","95"
"1/16/25","13:56","Push Press","5","115"
"1/16/25","13:56","Push Press","3","135"
"1/16/25","13:56","Push Press","3","155"
"1/16/25","13:56","Push Press","3","170"
"1/16/25","13:56","Push Press","3","185"
"1/16/25","13:56","Push Press","3","185"
"1/16/25","13:56","Push Press","5","185"
"1/14/25","13:31","Deadlift","5","135",""
"1/14/25","13:31","Deadlift","5","135"
"1/14/25","13:31","Deadlift","4","185"
"1/14/25","13:31","Deadlift","4","225"
"1/14/25","13:31","Deadlift","4","285"
"1/14/25","13:31","Deadlift","4","285"
"1/14/25","13:31","Deadlift","4","285"
"1/14/25","13:31","Deadlift","4","285"
"1/14/25","13:31","Deadlift","2","330"
"1/14/25","13:31","Deadlift","2","330"
"1/14/25","13:31","Deadlift","10","285"
"1/14/25","13:04","Squat","8","45",""
"1/14/25","13:04","Squat","10","45"
"1/14/25","13:04","Squat","10","95"
"1/14/25","13:04","Squat","10","135"
"1/14/25","13:04","Squat","6","185"
"1/14/25","13:04","Squat","8","185"
"1/14/25","13:04","Squat","10","185"
"1/14/25","13:04","Squat","12","185"
"1/13/25","13:21","Chest Flye Dumbbell","10","15",""
"1/13/25","13:21","Chest Flye Dumbbell","10","15"
"1/13/25","13:21","Chest Flye Dumbbell","10","15"
"1/13/25","13:04","Sit-ups","20","0","30 sec overhead hold (25 lb dumbbells) between"
"1/13/25","13:04","Sit-ups","20","0"
"1/13/25","13:04","Sit-ups","20","0"
"1/13/25","13:04","Sit-ups","20","0"
"1/13/25","13:04","Sit-ups","20","0"
"1/13/25","12:48","Push Press","6","72",""
"1/13/25","12:48","Push Press","6","92"
"1/13/25","12:48","Push Press","6","112"
"1/13/25","12:48","Push Press","6","132"
"1/13/25","12:48","Push Press","6","132"
"1/13/25","12:48","Push Press","6","132"
"1/13/25","12:20","Press Bench Barbell","20","22",""
"1/13/25","12:20","Press Bench Barbell","10","72"
"1/13/25","12:20","Press Bench Barbell","10","72"
"1/13/25","12:20","Press Bench Barbell","10","92"
"1/13/25","12:20","Press Bench Barbell","10","112"
"1/13/25","12:20","Press Bench Barbell","10","132"
"1/13/25","12:20","Press Bench Barbell","10","152"
"1/13/25","12:20","Press Bench Barbell","10","172"
"1/13/25","12:20","Press Bench Barbell","2","192"
"1/13/25","12:20","Press Bench Barbell","10","112"
"1/11/25","10:45","Behind The Back Hold","20","135","Reps = seconds"
"1/11/25","10:45","Behind The Back Hold","26","185"
"1/11/25","10:45","Behind The Back Hold","24","185"
"1/11/25","10:45","Behind The Back Hold","30","185"
"1/11/25","10:24","Rows Dumbbell","10","55",""
"1/11/25","10:24","Rows Dumbbell","10","75"
"1/11/25","10:24","Rows Dumbbell","10","75"
"1/11/25","10:24","Rows Dumbbell","10","75"
"1/11/25","10:12","Sandbag Over Shoulder","2","150","15 second interval"
"1/11/25","10:12","Sandbag Over Shoulder","21","150"
"1/11/25","10:05","Sandbag To Height","3","150","To chest"
"1/11/25","10:05","Sandbag To Height","1","150"
"1/10/25","17:28","Chin-Ups","10","0",""
"1/10/25","17:28","Chin-Ups","10","0"
"1/10/25","17:28","Chin-Ups","15","0"
"1/10/25","16:44","Press Bench Dumbbell","5","55",""
"1/10/25","16:44","Press Bench Dumbbell","15","55"
"1/10/25","16:44","Press Bench Dumbbell","15","55"
"1/10/25","16:44","Press Bench Dumbbell","20","55"
"1/10/25","16:37","Deadlift Single arm farmers handle","5","100",""
"1/10/25","16:37","Deadlift Single arm farmers handle","5","100"
"1/10/25","16:37","Deadlift Single arm farmers handle","5","100"
"1/10/25","16:37","Deadlift Single arm farmers handle","5","100"
"1/10/25","16:37","Deadlift Single arm farmers handle","5","100"
"1/10/25","16:20","Press Overhead Barbell","10","45","With hold at top on last rep. Shooting for about 10 seconds."
"1/10/25","16:20","Press Overhead Barbell","10","45"
"1/10/25","16:20","Press Overhead Barbell","10","65"
"1/10/25","16:20","Press Overhead Barbell","8","95"
"1/10/25","16:20","Press Overhead Barbell","8","95"
"1/10/25","16:20","Press Overhead Barbell","8","95"
"1/10/25","16:20","Press Overhead Barbell","8","95"
"1/9/25","13:39","Rows Feet On bench","12","0",""
"1/9/25","13:39","Rows Feet On bench","12","0"
"1/9/25","13:39","Rows Feet On bench","12","0"
"1/9/25","13:23","Squat Sissy","15","0",""
"1/9/25","13:23","Squat Sissy","15","0"
"1/9/25","13:23","Squat Sissy","15","0"
"1/9/25","13:23","Squat Sissy","15","0"
"1/9/25","13:14","Deadlift Romanian","5","135",""
"1/9/25","13:14","Deadlift Romanian","8","135"
"1/9/25","13:14","Deadlift Romanian","10","135"
"1/9/25","13:14","Deadlift Romanian","10","135"
"1/9/25","12:59","Squat","10","45",""
"1/9/25","12:59","Squat","10","95"
"1/9/25","12:59","Squat","10","95"
"1/9/25","12:59","Squat","10","135"
"1/9/25","12:59","Squat","10","135"
"1/9/25","12:59","Squat","10","135"
"1/8/25","13:29","Push Ups","20","0",""
"1/8/25","13:29","Push Ups","20","0"
"1/8/25","13:29","Push Ups","20","0"
"1/8/25","13:29","Push Ups","20","0"
"1/8/25","13:25","Deadlift","5","135","Sumo. After surgery, getting into position for conventional is still tough. Keeping it light still."
"1/8/25","13:25","Deadlift","5","135"
"1/8/25","13:25","Deadlift","8","135"
"1/8/25","13:25","Deadlift","8","135"
"1/8/25","13:25","Deadlift","8","135"
"1/8/25","13:25","Deadlift","8","135"
"1/8/25","13:25","Deadlift","8","135"
"1/8/25","13:22","Press Bench Barbell","10","22","Axle"
"1/8/25","13:22","Press Bench Barbell","10","72"
"1/8/25","13:22","Press Bench Barbell","10","92"
"1/8/25","13:22","Press Bench Barbell","10","112"
"1/8/25","13:22","Press Bench Barbell","10","132"
"1/8/25","13:22","Press Bench Barbell","10","152"
"1/8/25","13:22","Press Bench Barbell","10","172"
"1/8/25","13:22","Press Bench Barbell","20","112"
"1/6/25","12:50","Press Bench Dumbbell","5","55",""
"1/6/25","12:50","Press Bench Dumbbell","15","55"
"1/6/25","12:50","Press Bench Dumbbell","15","55"
"1/6/25","12:50","Press Bench Dumbbell","15","55"
"1/6/25","12:41","Chin-Ups","5","0",""
"1/6/25","12:41","Chin-Ups","6","0"
"1/6/25","12:41","Chin-Ups","7","0"
"1/6/25","12:41","Chin-Ups","8","0"
"1/6/25","12:41","Chin-Ups","9","0"
"1/6/25","12:41","Chin-Ups","10","0"
"1/6/25","12:37","Press Overhead Dumbbell","10","15",""
"1/6/25","12:37","Press Overhead Dumbbell","15","15"
"1/6/25","12:37","Press Overhead Dumbbell","15","25"
"1/6/25","12:37","Press Overhead Dumbbell","15","25"
"1/6/25","12:37","Press Overhead Dumbbell","15","25"
"1/6/25","12:37","Press Overhead Dumbbell","15","25"
"1/6/25","12:37","Press Overhead Dumbbell","20","25"
"1/6/25","12:15","Squat","10","45",""
"1/6/25","12:15","Squat","10","45"
"1/6/25","12:15","Squat","10","95"
"1/6/25","12:15","Squat","10","95"
"1/6/25","12:15","Squat","10","115"
"1/6/25","12:15","Squat","10","115"
"1/6/25","12:15","Squat","10","115"
"1/4/25","13:12","Press Bench Dumbbell","6","55",""
"1/4/25","13:12","Press Bench Dumbbell","15","55"
"1/4/25","13:12","Press Bench Dumbbell","15","55"
"1/4/25","13:12","Press Bench Dumbbell","20","55"
"1/4/25","12:55","Curl Dumbbell/barbell","15","25",""
"1/4/25","12:55","Curl Dumbbell/barbell","15","25"
"1/4/25","12:55","Curl Dumbbell/barbell","15","25"
"1/4/25","12:55","Curl Dumbbell/barbell","15","25"
"1/4/25","12:38","Squat","10","45",""
"1/4/25","12:38","Squat","10","45"
"1/4/25","12:38","Squat","20","45"
"1/4/25","12:38","Squat","10","95"
"1/4/25","12:38","Squat","10","95"
"1/4/25","12:38","Squat","10","95"
"1/3/25","12:56","Chin-Ups","5","0",""
"1/3/25","12:56","Chin-Ups","6","0"
"1/3/25","12:56","Chin-Ups","7","0"
"1/3/25","12:56","Chin-Ups","8","0"
"1/3/25","12:56","Chin-Ups","9","0"
"1/3/25","12:56","Chin-Ups","10","0"
"1/3/25","12:55","Rows Dumbbell","10","55",""
"1/3/25","12:55","Rows Dumbbell","10","55"
"1/3/25","12:55","Rows Dumbbell","10","55"
"1/3/25","12:55","Rows Dumbbell","10","55"
"1/3/25","12:43","Press Bench Barbell","10","65",""
"1/3/25","12:43","Press Bench Barbell","10","95"
"1/3/25","12:43","Press Bench Barbell","10","95"
"1/3/25","12:43","Press Bench Barbell","10","95"
"1/3/25","12:39","Squat","10","0",""
"1/3/25","12:39","Squat","20","0"
"1/3/25","12:39","Squat","20","25"
"1/3/25","12:39","Squat","20","25"
"1/3/25","12:39","Squat","20","25"
"1/3/25","12:39","Squat","20","25"
"1/3/25","12:30","Press Overhead Barbell","10","45","First workout post surgery"
"1/3/25","12:30","Press Overhead Barbell","10","45"
"1/3/25","12:30","Press Overhead Barbell","10","45"
"1/3/25","12:30","Press Overhead Barbell","10","65"
"1/3/25","12:30","Press Overhead Barbell","10","65"
"1/3/25","12:30","Press Overhead Barbell","10","65"
"12/19/24","17:37","Curl Dumbbell/barbell","15","15",""
"12/19/24","17:37","Curl Dumbbell/barbell","15","15"
"12/19/24","17:37","Curl Dumbbell/barbell","40","15"
"12/19/24","17:20","Press Overhead Barbell","10","45",""
"12/19/24","17:20","Press Overhead Barbell","6","65"
"12/19/24","17:20","Press Overhead Barbell","6","95"
"12/19/24","17:20","Press Overhead Barbell","5","115"
"12/19/24","17:20","Press Overhead Barbell","4","135"
"12/19/24","17:20","Press Overhead Barbell","3","155"
"12/19/24","17:20","Press Overhead Barbell","1","170"
"12/19/24","17:20","Press Overhead Barbell","9","135"
"12/19/24","17:20","Press Overhead Barbell","6","135"
"12/19/24","17:20","Press Overhead Barbell","4","135"
"12/19/24","17:20","Press Overhead Barbell","5","135"
"12/18/24","13:52","Rows Bent Barbell","10","135",""
"12/18/24","13:52","Rows Bent Barbell","10","135"
"12/18/24","13:41","Deadlift","5","135","Fuck yeah"
"12/18/24","13:41","Deadlift","5","135"
"12/18/24","13:41","Deadlift","5","185"
"12/18/24","13:41","Deadlift","4","225"
"12/18/24","13:41","Deadlift","4","225"
"12/18/24","13:41","Deadlift","4","275"
"12/18/24","13:41","Deadlift","4","305"
"12/18/24","13:41","Deadlift","4","305"
"12/18/24","13:41","Deadlift","4","305"
"12/18/24","13:41","Deadlift","4","305"
"12/18/24","13:41","Deadlift","2","350"
"12/18/24","13:41","Deadlift","2","390"
"12/18/24","13:41","Deadlift","1","410"
"12/18/24","13:41","Deadlift","10","305"
"12/17/24","17:27","Push Press","10","22","From rack. Went to pick up Sally after set 9 so kind of cold. Failed 202 twice. But then got 192 so that's good."
"12/17/24","17:27","Push Press","6","72"
"12/17/24","17:27","Push Press","6","72"
"12/17/24","17:27","Push Press","5","112"
"12/17/24","17:27","Push Press","5","112"
"12/17/24","17:27","Push Press","3","132"
"12/17/24","17:27","Push Press","3","152"
"12/17/24","17:27","Push Press","2","172"
"12/17/24","17:27","Push Press","1","187"
"12/17/24","17:27","Push Press","1","162"
"12/17/24","17:27","Push Press","1","192"
"12/16/24","12:45","Squat","3","135",""
"12/16/24","12:45","Squat","3","185"
"12/16/24","12:45","Squat","3","225"
"12/16/24","12:45","Squat","3","275"
"12/16/24","12:45","Squat","1","295"
"12/16/24","12:45","Squat","1","315"
"12/16/24","12:45","Squat","1","320"
"12/16/24","12:10","Squat Front","8","45",""
"12/16/24","12:10","Squat Front","8","45"
"12/16/24","12:10","Squat Front","6","95"
"12/16/24","12:10","Squat Front","5","135"
"12/16/24","12:10","Squat Front","5","185"
"12/16/24","12:10","Squat Front","5","225"
"12/15/24","10:42","Sandbag Carry","6","150",""
"12/15/24","10:42","Sandbag Carry","6","150"
"12/15/24","10:42","Sandbag Carry","8","150"
"12/13/24","19:24","Chin-Ups","5","0",""
"12/13/24","19:24","Chin-Ups","6","0"
"12/13/24","19:24","Chin-Ups","8","0"
"12/13/24","19:21","Sit-ups","20","0",""
"12/13/24","19:21","Sit-ups","20","0"
"12/13/24","19:21","Sit-ups","20","0"
"12/13/24","19:04","Press Overhead Barbell","5","135",""
"12/13/24","19:04","Press Overhead Barbell","6","135"
"12/13/24","19:04","Press Overhead Barbell","6","135"
"12/13/24","19:04","Press Overhead Barbell","8","95"
"12/13/24","19:04","Press Overhead Barbell","8","95"
"12/13/24","19:04","Press Overhead Barbell","8","95"
"12/13/24","18:49","Push Press","3","135","All reps from the floor"
"12/13/24","18:49","Push Press","3","135"
"12/13/24","18:49","Push Press","5","135"
"12/13/24","18:49","Push Press","2","145"
"12/13/24","18:49","Push Press","2","155"
"12/13/24","18:49","Push Press","2","165"
"12/13/24","18:49","Push Press","2","185"
"12/13/24","18:49","Push Press","5","175"
"12/13/24","18:49","Push Press","5","165"
"12/13/24","18:49","Push Press","10","135"
"12/13/24","18:09","Clean And Press","5","45","Worst possible technique for that PR imaginable"
"12/13/24","18:09","Clean And Press","5","45"
"12/13/24","18:09","Clean And Press","5","95"
"12/13/24","18:09","Clean And Press","5","135"
"12/13/24","18:09","Clean And Press","5","135"
"12/13/24","18:09","Clean And Press","5","155"
"12/13/24","18:09","Clean And Press","3","175"
"12/13/24","18:09","Clean And Press","2","190"
"12/13/24","18:09","Clean And Press","1","200"
"12/13/24","18:09","Clean And Press","1","210"
"12/12/24","14:51","Chin-Ups","10","0",""
"12/12/24","14:51","Chin-Ups","10","0"
"12/12/24","14:51","Chin-Ups","10","0"
"12/12/24","14:51","Chin-Ups","10","0"
"12/12/24","14:39","Rows Bent Barbell","10","135",""
"12/12/24","14:39","Rows Bent Barbell","10","155"
"12/12/24","14:39","Rows Bent Barbell","10","175"
"12/12/24","14:39","Rows Bent Barbell","10","195"
"12/12/24","14:30","Deadlift","5","135",""
"12/12/24","14:30","Deadlift","5","135"
"12/12/24","14:30","Deadlift","5","185"
"12/12/24","14:30","Deadlift","4","225"
"12/12/24","14:30","Deadlift","2","275"
"12/12/24","14:30","Deadlift","2","275"
"12/12/24","14:30","Deadlift","4","295"
"12/12/24","14:30","Deadlift","4","295"
"12/12/24","14:30","Deadlift","4","295"
"12/12/24","14:30","Deadlift","4","295"
"12/12/24","14:30","Deadlift","2","340"
"12/12/24","14:30","Deadlift","2","380"
"12/12/24","14:30","Deadlift","10","295"
"12/12/24","13:45","Squat Front","8","45","For warmup"
"12/12/24","13:45","Squat Front","8","45"
"12/12/24","13:45","Squat Front","5","95"
"12/12/24","13:45","Squat Front","5","135"
"12/12/24","13:45","Squat Front","10","135"
"12/10/24","15:39","Curl Dumbbell/barbell","12","25",""
"12/10/24","15:39","Curl Dumbbell/barbell","12","25"
"12/10/24","15:39","Curl Dumbbell/barbell","12","25"
"12/10/24","15:39","Curl Dumbbell/barbell","12","25"
"12/10/24","15:31","Press Overhead Barbell","8","72",""
"12/10/24","15:31","Press Overhead Barbell","8","72"
"12/10/24","15:31","Press Overhead Barbell","10","72"
"12/10/24","15:31","Press Overhead Barbell","10","72"
"12/10/24","15:09","Press Bench Dumbbell","10","60",""
"12/10/24","15:09","Press Bench Dumbbell","10","65"
"12/10/24","15:09","Press Bench Dumbbell","10","70"
"12/10/24","15:09","Press Bench Dumbbell","8","75"
"12/10/24","15:09","Press Bench Dumbbell","6","80"
"12/10/24","14:32","Push Press","10","22","From rack"
"12/10/24","14:32","Push Press","10","22"
"12/10/24","14:32","Push Press","6","72"
"12/10/24","14:32","Push Press","6","72"
"12/10/24","14:32","Push Press","5","112"
"12/10/24","14:32","Push Press","5","132"
"12/10/24","14:32","Push Press","2","152"
"12/10/24","14:32","Push Press","4","162"
"12/10/24","14:32","Push Press","4","162"
"12/10/24","14:32","Push Press","4","162"
"12/10/24","14:32","Push Press","7","162"
"12/10/24","14:32","Push Press","4","162"
"12/9/24","11:09","Squat","3","135","Heavy af"
"12/9/24","11:09","Squat","3","185"
"12/9/24","11:09","Squat","3","225"
"12/9/24","11:09","Squat","3","275"
"12/9/24","11:09","Squat","25","135"
"12/9/24","10:38","Squat Front","8","45","Oops dropped it"
"12/9/24","10:38","Squat Front","8","45"
"12/9/24","10:38","Squat Front","6","95"
"12/9/24","10:38","Squat Front","5","135"
"12/9/24","10:38","Squat Front","5","185"
"12/9/24","10:38","Squat Front","5","225"
"12/9/24","10:38","Squat Front","5","235"
"12/9/24","10:38","Squat Front","5","235"
"12/9/24","10:38","Squat Front","4","235"
"12/6/24","19:13","Sit-ups","20","0",""
"12/6/24","19:13","Sit-ups","20","0"
"12/6/24","19:13","Sit-ups","20","0"
"12/6/24","19:13","Sit-ups","20","0"
"12/6/24","19:02","Press Overhead Barbell","8","83","With the log from the rack"
"12/6/24","19:02","Press Overhead Barbell","8","83"
"12/6/24","19:02","Press Overhead Barbell","8","83"
"12/6/24","19:02","Press Overhead Barbell","8","83"
"12/6/24","18:47","Press Bench Dumbbell","6","60",""
"12/6/24","18:47","Press Bench Dumbbell","15","60"
"12/6/24","18:47","Press Bench Dumbbell","15","60"
"12/6/24","18:47","Press Bench Dumbbell","13","60"
"12/6/24","18:08","Press Log","8","83","183 no go."
"12/6/24","18:08","Press Log","5","83"
"12/6/24","18:08","Press Log","3","103"
"12/6/24","18:08","Press Log","3","123"
"12/6/24","18:08","Press Log","3","143"
"12/6/24","18:08","Press Log","2","163"
"12/6/24","18:08","Press Log","3","133"
"12/6/24","18:08","Press Log","3","133"
"12/6/24","18:08","Press Log","3","133"
"12/6/24","18:08","Press Log","3","133"
"12/6/24","18:08","Press Log","3","133"
"12/6/24","18:08","Press Log","3","133"
"12/6/24","18:08","Press Log","3","133"
"12/6/24","18:08","Press Log","3","133"
"12/6/24","18:08","Press Log","2","133"
"12/6/24","18:08","Press Log","2","133"
"12/5/24","15:49","Rows Dumbbell","10","60",""
"12/5/24","15:49","Rows Dumbbell","10","80"
"12/5/24","15:49","Rows Dumbbell","10","100"
"12/5/24","15:49","Rows Dumbbell","10","100"
"12/5/24","15:33","Rows Bent Barbell","10","135",""
"12/5/24","15:33","Rows Bent Barbell","10","155"
"12/5/24","15:33","Rows Bent Barbell","10","175"
"12/5/24","15:33","Rows Bent Barbell","10","195"
"12/5/24","15:24","Deadlift","5","135",""
"12/5/24","15:24","Deadlift","5","185"
"12/5/24","15:24","Deadlift","5","225"
"12/5/24","15:24","Deadlift","2","275"
"12/5/24","15:24","Deadlift","4","290"
"12/5/24","15:24","Deadlift","4","290"
"12/5/24","15:24","Deadlift","4","290"
"12/5/24","15:24","Deadlift","4","290"
"12/5/24","15:24","Deadlift","2","335"
"12/5/24","15:24","Deadlift","2","375"
"12/5/24","15:24","Deadlift","10","290"
"12/5/24","14:43","Squat Front","10","45",""
"12/5/24","14:43","Squat Front","8","45"
"12/5/24","14:43","Squat Front","6","95"
"12/5/24","14:43","Squat Front","5","95"
"12/5/24","14:43","Squat Front","5","135"
"12/5/24","14:43","Squat Front","5","185"
"12/5/24","14:43","Squat Front","5","225"
"12/2/24","13:41","Press Overhead Dumbbell","15","25",""
"12/2/24","13:41","Press Overhead Dumbbell","15","25"
"12/2/24","13:33","Lat Flyes","15","15",""
"12/2/24","13:33","Lat Flyes","20","15"
"12/2/24","13:33","Lat Flyes","20","15"
"12/2/24","13:33","Lat Flyes","20","15"
"12/2/24","13:01","Push Press","5","22",""
"12/2/24","13:01","Push Press","5","22"
"12/2/24","13:01","Push Press","5","42"
"12/2/24","13:01","Push Press","5","72"
"12/2/24","13:01","Push Press","5","112"
"12/2/24","13:01","Push Press","5","112"
"12/2/24","13:01","Push Press","4","132"
"12/2/24","13:01","Push Press","4","152"
"12/2/24","13:01","Push Press","4","152"
"12/2/24","13:01","Push Press","4","152"
"12/2/24","13:01","Push Press","8","152"
"12/2/24","13:01","Push Press","4","152"
"11/30/24","10:54","Press Overhead Barbell","10","45",""
"11/30/24","10:54","Press Overhead Barbell","10","45"
"11/30/24","10:54","Press Overhead Barbell","8","75"
"11/30/24","10:54","Press Overhead Barbell","6","95"
"11/30/24","10:54","Press Overhead Barbell","4","115"
"11/30/24","10:54","Press Overhead Barbell","9","135"
"11/30/24","10:54","Press Overhead Barbell","15","95"
"11/30/24","10:00","Squat","5","45",""
"11/30/24","10:00","Squat","10","45"
"11/30/24","10:00","Squat","5","95"
"11/30/24","10:00","Squat","5","95"
"11/30/24","10:00","Squat","5","135"
"11/30/24","10:00","Squat","5","185"
"11/30/24","10:00","Squat","3","185"
"11/30/24","10:00","Squat","5","225"
"11/30/24","10:00","Squat","3","255"
"11/30/24","10:00","Squat","3","280"
"11/30/24","10:00","Squat","3","300"
"11/30/24","10:00","Squat","10","185"
"11/27/24","15:26","Curl Dumbbell/barbell","12","25",""
"11/27/24","15:26","Curl Dumbbell/barbell","12","25"
"11/27/24","15:26","Curl Dumbbell/barbell","12","25"
"11/27/24","15:26","Curl Dumbbell/barbell","12","25"
"11/27/24","15:16","Press Bench Dumbbell","10","60",""
"11/27/24","15:16","Press Bench Dumbbell","10","60"
"11/27/24","15:16","Press Bench Dumbbell","12","60"
"11/27/24","15:16","Press Bench Dumbbell","12","60"
"11/27/24","15:03","Power Clean","5","135",""
